space,time,day,poi,type,root_type,rating,weather,tid,label
40.7408842068642 -73.9898300170898,818,Tuesday,Eisenberg's Sandwich Shop,Sandwich Place,Food,9.1,Clouds,11034,390
40.7509455224884 -74.0056339217607,861,Tuesday,Harry Fox Agency,Office,Professional & Other Places,-1.0,Clouds,11034,390
40.6765804521340 -73.9589572801471,1140,Tuesday,480 St Marks Avenue,Residential Building (Apartment / Condo),Residence,-1.0,Clouds,11034,390
40.7509455224884 -74.0056339217607,494,Wednesday,Harry Fox Agency,Office,Professional & Other Places,-1.0,Clear,11034,390
40.8052348126109 -73.9536162640663,1014,Wednesday,The Crib,Home (private),Residence,-1.0,Clouds,11034,390
40.7550432514327 -73.8495612144470,1095,Wednesday,Ghost of Shea Stadium,Baseball Stadium,Arts & Entertainment,-1.0,Clouds,11034,390
40.7563923486359 -73.8455057144165,1097,Wednesday,Mets Hall of Fame & Museum,Museum,Arts & Entertainment,8.2,Clouds,11034,390
40.7564573646771 -73.8460636138916,1107,Wednesday,Citi Field,Baseball Stadium,Arts & Entertainment,9.3,Clouds,11034,390
40.7509455224884 -74.0056339217607,483,Thursday,Harry Fox Agency,Office,Professional & Other Places,-1.0,Clear,11034,390
40.7509455224884 -74.0056339217607,494,Friday,Harry Fox Agency,Office,Professional & Other Places,-1.0,Clouds,11034,390
40.7055868058286 -74.0132142884719,1072,Friday,City College (CWE),University,College & University,-1.0,Clear,11034,390
40.7055868058286 -74.0132142884719,760,Saturday,City College (CWE),University,College & University,-1.0,Clear,11034,390
40.7082260000000 -74.0049740000000,949,Saturday,Ryan Maguire's Ale House,Bar,Nightlife Spot,7.4,Clear,11034,390
40.6766368266161 -73.9586301076984,1135,Saturday,480 St Marks Avenue,Residential Building (Apartment / Condo),Residence,-1.0,Clear,11034,390
40.6832796642210 -73.9439010336709,1267,Saturday,Peaches Hothouse,Fried Chicken Joint,Food,9.1,Clear,11034,390
40.6807490000000 -73.9748960000000,771,Sunday,Bergen Bagels,Bagel Shop,Food,8.9,Clear,11034,390
40.7509455224884 -74.0056339217607,484,Monday,Harry Fox Agency,Office,Professional & Other Places,-1.0,Clouds,11036,390
40.7509455224884 -74.0056339217607,467,Wednesday,Harry Fox Agency,Office,Professional & Other Places,-1.0,Rain,11036,390
40.6766368266161 -73.9586301076984,1200,Wednesday,480 St Marks Avenue,Residential Building (Apartment / Condo),Residence,-1.0,Clouds,11036,390
40.7539867104117 -73.9817404747009,995,Thursday,Mets Clubhouse Shop,Sporting Goods Shop,Shop & Service,7.9,Clouds,11036,390
40.7532715038832 -73.9822769165039,1004,Thursday,New York Public Library,Library,Professional & Other Places,-1.0,Clouds,11036,390
40.7532877586625 -73.9821481704712,1019,Thursday,Rose Main Reading Room - New York Public Library,Library,Professional & Other Places,-1.0,Clouds,11036,390
40.6766368266161 -73.9586301076984,1155,Thursday,480 St Marks Avenue,Residential Building (Apartment / Condo),Residence,-1.0,Clear,11036,390
40.7448646832347 -73.9988796251050,408,Friday,Murray's Bagels,Bagel Shop,Food,8.8,Clear,11036,390
40.7509455224884 -74.0056339217607,436,Friday,Harry Fox Agency,Office,Professional & Other Places,-1.0,Clear,11036,390
40.7506137940318 -73.9885640144348,734,Friday,Macy's,Department Store,Shop & Service,8.5,Clear,11036,390
40.7052691601325 -74.0133692209169,1036,Friday,City College (CWE),University,College & University,-1.0,Clear,11036,390
40.6798406666926 -73.9747881889343,1272,Friday,Flatbush Farm & Bar(n),New American Restaurant,Food,-1.0,Clear,11036,390
40.6764188612496 -73.9589171011043,1438,Friday,480 St Marks Avenue,Residential Building (Apartment / Condo),Residence,-1.0,Clear,11036,390
40.6752760900784 -73.9633252661851,514,Saturday,Elegant Dominican Barbershop,Salon / Barbershop,Shop & Service,-1.0,Clear,11036,390
40.7052691601325 -74.0133692209169,792,Saturday,City College (CWE),University,College & University,-1.0,Clear,11036,390
40.7059831072716 -74.0085605183333,906,Saturday,La Maison du Chocolat,Chocolate Shop,Shop & Service,8.9,Clear,11036,390
40.6764188612496 -73.9589171011043,939,Saturday,480 St Marks Avenue,Residential Building (Apartment / Condo),Residence,-1.0,Clear,11036,390
40.7130510000000 -73.9590390000000,1266,Saturday,Tabaré,South American Restaurant,Food,9.3,Clear,11036,390
40.7225360520414 -73.9861737864530,1342,Saturday,The Library,Dive Bar,Nightlife Spot,7.7,Clear,11036,390
40.7199996813727 -73.9878323650875,1356,Saturday,Verlaine Bar & Lounge,Bar,Nightlife Spot,8.1,Clear,11036,390
40.7082260000000 -74.0049740000000,137,Sunday,Ryan Maguire's Ale House,Bar,Nightlife Spot,7.4,Clear,11036,390
40.7509455224884 -74.0056339217607,498,Monday,Harry Fox Agency,Office,Professional & Other Places,-1.0,Clouds,11037,390
40.7052691601325 -74.0133692209169,1035,Monday,City College (CWE),University,College & University,-1.0,Clouds,11037,390
40.6764188612496 -73.9589171011043,1260,Monday,480 St Marks Avenue,Residential Building (Apartment / Condo),Residence,-1.0,Clouds,11037,390
40.7509455224884 -74.0056339217607,535,Tuesday,Harry Fox Agency,Office,Professional & Other Places,-1.0,Clouds,11037,390
40.7539867104117 -73.9817404747009,775,Tuesday,Mets Clubhouse Shop,Sporting Goods Shop,Shop & Service,7.9,Rain,11037,390
40.7532715038832 -73.9822769165039,785,Tuesday,New York Public Library,Library,Professional & Other Places,-1.0,Rain,11037,390
40.7532877586625 -73.9821481704712,790,Tuesday,Rose Main Reading Room - New York Public Library,Library,Professional & Other Places,-1.0,Rain,11037,390
40.7509455224884 -74.0056339217607,496,Wednesday,Harry Fox Agency,Office,Professional & Other Places,-1.0,Clouds,11037,390
40.7532715038832 -73.9822769165039,814,Wednesday,New York Public Library,Library,Professional & Other Places,-1.0,Clouds,11037,390
40.7532877586625 -73.9821481704712,856,Wednesday,Rose Main Reading Room - New York Public Library,Library,Professional & Other Places,-1.0,Clouds,11037,390
40.6723072929569 -73.9578437435796,1134,Wednesday,Franklin Park,Bar,Nightlife Spot,8.9,Clear,11037,390
40.7509455224884 -74.0056339217607,482,Thursday,Harry Fox Agency,Office,Professional & Other Places,-1.0,Clear,11037,390
40.7068711159023 -74.0098401729577,933,Thursday,Trump Building,Building,Professional & Other Places,-1.0,Clear,11037,390
40.7082899885396 -74.0135012003080,995,Thursday,Cordato's,Pizza Place,Food,-1.0,Clear,11037,390
40.7509455224884 -74.0056339217607,469,Friday,Harry Fox Agency,Office,Professional & Other Places,-1.0,Clear,11037,390
40.6764188612496 -73.9589171011043,1427,Friday,480 St Marks Avenue,Residential Building (Apartment / Condo),Residence,-1.0,Clear,11037,390
40.6752760900784 -73.9633252661851,532,Saturday,Elegant Dominican Barbershop,Salon / Barbershop,Shop & Service,-1.0,Clear,11037,390
40.6765585109594 -73.9592270535034,764,Saturday,Neptune Diner II,Diner,Food,5.8,Clear,11037,390
40.6764188612496 -73.9589171011043,1241,Monday,480 St Marks Avenue,Residential Building (Apartment / Condo),Residence,-1.0,Clear,11039,390
40.7509455224884 -74.0056339217607,540,Tuesday,Harry Fox Agency,Office,Professional & Other Places,-1.0,Clear,11039,390
40.7084901219430 -74.0028335286175,1082,Tuesday,Southbridge Towers - Building 6,Building,Professional & Other Places,-1.0,Clear,11039,390
40.7354863951756 -73.9989066123962,1129,Tuesday,P.S. 41,Elementary School,Professional & Other Places,-1.0,Clear,11039,390
40.6764188612496 -73.9589171011043,1291,Tuesday,480 St Marks Avenue,Residential Building (Apartment / Condo),Residence,-1.0,Rain,11039,390
40.6752760900784 -73.9633252661851,1022,Thursday,Elegant Dominican Barbershop,Salon / Barbershop,Shop & Service,-1.0,Clouds,11039,390
40.7509455224884 -74.0056339217607,548,Friday,Harry Fox Agency,Office,Professional & Other Places,-1.0,Clear,11039,390
40.8325207258589 -73.9480225322330,824,Friday,Trinity Church Cemetery & Mausoleum,Cemetery,Outdoors & Recreation,-1.0,Clouds,11039,390
40.7076340000000 -74.0019800000000,1144,Saturday,Jeremy's Ale House,Dive Bar,Nightlife Spot,7.5,Clear,11039,390
40.6764188612496 -73.9589171011043,1330,Sunday,480 St Marks Avenue,Residential Building (Apartment / Condo),Residence,-1.0,Clear,11039,390
40.7069775632017 -74.0099951081381,566,Monday,"The Harry Fox Agency, Inc.",Office,Professional & Other Places,-1.0,Rain,11040,390
40.7509455224884 -74.0056339217607,569,Monday,Harry Fox Agency,Office,Professional & Other Places,-1.0,Rain,11040,390
40.7509455224884 -74.0056339217607,507,Tuesday,Harry Fox Agency,Office,Professional & Other Places,-1.0,Clouds,11040,390
40.7509455224884 -74.0056339217607,473,Wednesday,Harry Fox Agency,Office,Professional & Other Places,-1.0,Clouds,11040,390
40.7509455224884 -74.0056339217607,482,Thursday,Harry Fox Agency,Office,Professional & Other Places,-1.0,Clear,11040,390
40.7509455224884 -74.0056339217607,442,Friday,Harry Fox Agency,Office,Professional & Other Places,-1.0,Clear,11040,390
40.7517644324164 -74.0063340136428,473,Friday,Eat on Eight,Food Court,Food,5.3,Clear,11040,390
40.7044364120259 -74.0101236104965,1062,Friday,Ulysses Folk House,Bar,Nightlife Spot,7.9,Clouds,11040,390
40.6723072929569 -73.9578437435796,11,Saturday,Franklin Park,Bar,Nightlife Spot,8.9,Clear,11040,390
40.6752760900784 -73.9633252661851,504,Saturday,Elegant Dominican Barbershop,Salon / Barbershop,Shop & Service,-1.0,Clouds,11040,390
40.7060731287275 -74.0063741827715,659,Saturday,The Best of New York Food,Deli / Bodega,Food,7.0,Clouds,11040,390
40.7069775632017 -74.0099951081381,820,Saturday,"The Harry Fox Agency, Inc.",Office,Professional & Other Places,-1.0,Clouds,11040,390
40.7068711159023 -74.0098401729577,482,Monday,Trump Building,Building,Professional & Other Places,-1.0,Clouds,11045,390
40.7067914193743 -74.0098860796909,483,Monday,"The Harry Fox Agency, Inc.",Office,Professional & Other Places,-1.0,Clouds,11045,390
40.6763030822174 -73.9583316341035,1214,Monday,Compare Foods,Supermarket,Shop & Service,7.1,Clouds,11045,390
40.7291104035489 -73.9842454555664,1124,Tuesday,Momofuku Noodle Bar,Ramen Restaurant,Food,9.1,Clear,11045,390
40.7068711159023 -74.0098401729577,526,Wednesday,Trump Building,Building,Professional & Other Places,-1.0,Clouds,11045,390
40.7067914193743 -74.0098860796909,526,Wednesday,"The Harry Fox Agency, Inc.",Office,Professional & Other Places,-1.0,Clouds,11045,390
40.7068711159023 -74.0098401729577,469,Thursday,Trump Building,Building,Professional & Other Places,-1.0,Clouds,11045,390
40.7067914193743 -74.0098860796909,470,Thursday,"The Harry Fox Agency, Inc.",Office,Professional & Other Places,-1.0,Clouds,11045,390
40.7068711159023 -74.0098401729577,489,Friday,Trump Building,Building,Professional & Other Places,-1.0,Clear,11045,390
40.7067914193743 -74.0098860796909,490,Friday,"The Harry Fox Agency, Inc.",Office,Professional & Other Places,-1.0,Clear,11045,390
40.7084798762621 -74.0033614747215,823,Friday,Southbridge Towers - Building 6,Building,Professional & Other Places,-1.0,Clear,11045,390
40.6900364353345 -73.9796885491185,1153,Friday,Smashburger,Burger Joint,Food,8.3,Clear,11045,390
40.6739610363250 -73.9569826227646,1417,Friday,The Crown Inn,Bar,Nightlife Spot,9.0,Clouds,11045,390
40.6752760900784 -73.9633252661851,486,Saturday,Elegant Dominican Barbershop,Salon / Barbershop,Shop & Service,-1.0,Clouds,11045,390
40.6764188612496 -73.9589171011043,1295,Sunday,480 St Marks Avenue,Residential Building (Apartment / Condo),Residence,-1.0,Rain,11045,390
40.6896490000000 -73.9924130000000,845,Tuesday,Trader Joe's,Grocery Store,Shop & Service,8.8,Clouds,11047,390
40.7068711159023 -74.0098401729577,965,Tuesday,Trump Building,Building,Professional & Other Places,-1.0,Clear,11047,390
40.6764188612496 -73.9589171011043,1122,Thursday,480 St Marks Avenue,Residential Building (Apartment / Condo),Residence,-1.0,Clouds,11047,390
40.6764188612496 -73.9589171011043,1385,Friday,480 St Marks Avenue,Residential Building (Apartment / Condo),Residence,-1.0,Clear,11047,390
40.6752760900784 -73.9633252661851,483,Saturday,Elegant Dominican Barbershop,Salon / Barbershop,Shop & Service,-1.0,Clouds,11047,390
40.6764188612496 -73.9589171011043,607,Saturday,480 St Marks Avenue,Residential Building (Apartment / Condo),Residence,-1.0,Clouds,11047,390
40.7157223786666 -74.0117510314060,701,Saturday,Bed Bath & Beyond,Furniture / Home Store,Shop & Service,6.7,Fog,11047,390
40.7155890000000 -74.0116540000000,731,Saturday,Gee Whiz Diner,Diner,Food,7.6,Fog,11047,390
40.6842810320077 -73.9764630664184,867,Saturday,Target,Big Box Store,Shop & Service,6.0,Rain,11047,390
40.7075550000000 -74.0070660000000,796,Sunday,Harry's Italian Pizza Bar,Italian Restaurant,Food,8.3,Clouds,11047,390
40.7225400000000 -73.9551550000000,907,Sunday,Berry Park Roof Deck,Roof Deck,Travel & Transport,8.4,Clouds,11047,390
40.7211483639047 -73.9570373296738,1140,Sunday,Mable's Smokehouse & Banquet Hall,BBQ Joint,Food,8.4,Clear,11047,390
40.6728520000000 -73.9605080000000,1235,Sunday,The Campbells,Residential Building (Apartment / Condo),Residence,-1.0,Clouds,11047,390
40.7068711159023 -74.0098401729577,534,Monday,Trump Building,Building,Professional & Other Places,-1.0,Clear,11049,390
40.7067914193743 -74.0098860796909,535,Monday,"The Harry Fox Agency, Inc.",Office,Professional & Other Places,-1.0,Clear,11049,390
40.7068711159023 -74.0098401729577,504,Thursday,Trump Building,Building,Professional & Other Places,-1.0,Clear,11049,390
40.7067914193743 -74.0098860796909,504,Thursday,"The Harry Fox Agency, Inc.",Office,Professional & Other Places,-1.0,Clear,11049,390
40.7043034492768 -74.0101729965237,824,Thursday,Stone Street Tavern,Pub,Nightlife Spot,7.8,Clouds,11049,390
40.6764188612496 -73.9589171011043,1095,Thursday,480 St Marks Avenue,Residential Building (Apartment / Condo),Residence,-1.0,Clear,11049,390
40.7068711159023 -74.0098401729577,501,Friday,Trump Building,Building,Professional & Other Places,-1.0,Clouds,11049,390
40.7067914193743 -74.0098860796909,502,Friday,"The Harry Fox Agency, Inc.",Office,Professional & Other Places,-1.0,Clouds,11049,390
40.7243642819375 -73.9924981166892,1076,Friday,DBGB Kitchen and Bar,Gastropub,Food,-1.0,Clouds,11049,390
40.7211442982465 -73.9569568634033,1073,Saturday,The Whiskey Brooklyn,Whisky Bar,Nightlife Spot,7.8,Clear,11049,390
40.7219680984533 -73.9575624884820,1211,Saturday,Brooklyn Bowl,Bowling Alley,Arts & Entertainment,9.1,Clear,11049,390
40.7216130038783 -73.9581422179289,1397,Saturday,Kinfolk 90,Cocktail Bar,Nightlife Spot,8.4,Clear,11049,390
40.7067914193743 -74.0098860796909,537,Monday,"The Harry Fox Agency, Inc.",Office,Professional & Other Places,-1.0,Clear,11056,390
40.7068711159023 -74.0098401729577,541,Wednesday,Trump Building,Building,Professional & Other Places,-1.0,Clouds,11056,390
40.7067914193743 -74.0098860796909,541,Wednesday,"The Harry Fox Agency, Inc.",Office,Professional & Other Places,-1.0,Clouds,11056,390
40.7052691601325 -74.0133692209169,1224,Wednesday,City College (CWE),University,College & University,-1.0,Clouds,11056,390
40.7067914193743 -74.0098860796909,526,Friday,"The Harry Fox Agency, Inc.",Office,Professional & Other Places,-1.0,Clouds,11056,390
40.7079214909619 -74.0060757833288,762,Friday,BonChon Chicken,Fried Chicken Joint,Food,7.6,Clouds,11056,390
40.6752760900784 -73.9633252661851,508,Saturday,Elegant Dominican Barbershop,Salon / Barbershop,Shop & Service,-1.0,Clouds,11056,390
40.7084991592865 -74.0112001552546,792,Saturday,Ricky's Halloween Pop Up Shop,Boutique,Shop & Service,-1.0,Clouds,11056,390
40.7075550000000 -74.0070660000000,800,Saturday,Harry's Italian Pizza Bar,Italian Restaurant,Food,8.3,Clouds,11056,390
40.7082260000000 -74.0049740000000,976,Saturday,Ryan Maguire's Ale House,Bar,Nightlife Spot,7.4,Clouds,11056,390
40.7068711159023 -74.0098401729577,454,Tuesday,Trump Building,Building,Professional & Other Places,-1.0,Clear,11060,390
40.7067914193743 -74.0098860796909,456,Tuesday,"The Harry Fox Agency, Inc.",Office,Professional & Other Places,-1.0,Clear,11060,390
40.7084798762621 -74.0033614747215,799,Tuesday,Southbridge Towers - Building 6,Building,Professional & Other Places,-1.0,Clear,11060,390
40.6752760900784 -73.9633252661851,973,Tuesday,Elegant Dominican Barbershop,Salon / Barbershop,Shop & Service,-1.0,Clear,11060,390
40.7354863951756 -73.9989066123962,1235,Tuesday,P.S. 41,Elementary School,Professional & Other Places,-1.0,Clear,11060,390
40.6764870000000 -73.9589060000000,1348,Tuesday,The Fighting Zamirs,Residential Building (Apartment / Condo),Residence,-1.0,Clear,11060,390
40.7068711159023 -74.0098401729577,498,Wednesday,Trump Building,Building,Professional & Other Places,-1.0,Clear,11060,390
40.6904832791969 -73.9920103127926,958,Wednesday,United Artists Court Street 12 & RPX,Movie Theater,Arts & Entertainment,6.2,Clear,11060,390
40.7082260000000 -74.0049740000000,1313,Thursday,Ryan Maguire's Ale House,Bar,Nightlife Spot,7.4,Clear,11060,390
40.6764870000000 -73.9589060000000,705,Friday,The Fighting Zamirs,Residential Building (Apartment / Condo),Residence,-1.0,Clear,11060,390
40.6789890000000 -73.9682880000000,819,Sunday,The Sunburnt Calf,Australian Restaurant,Food,-1.0,Clouds,11060,390
40.7068711159023 -74.0098401729577,522,Monday,Trump Building,Building,Professional & Other Places,-1.0,Clear,11062,390
40.7067914193743 -74.0098860796909,522,Monday,"The Harry Fox Agency, Inc.",Office,Professional & Other Places,-1.0,Clear,11062,390
40.7084798762621 -74.0033614747215,840,Monday,Southbridge Towers - Building 6,Building,Professional & Other Places,-1.0,Clear,11062,390
40.6763030822174 -73.9583316341035,1025,Monday,Compare Foods,Supermarket,Shop & Service,7.1,Clear,11062,390
40.6764870000000 -73.9589060000000,1269,Monday,The Fighting Zamirs,Residential Building (Apartment / Condo),Residence,-1.0,Clear,11062,390
40.7068711159023 -74.0098401729577,463,Tuesday,Trump Building,Building,Professional & Other Places,-1.0,Rain,11062,390
40.7067914193743 -74.0098860796909,466,Tuesday,"The Harry Fox Agency, Inc.",Office,Professional & Other Places,-1.0,Rain,11062,390
40.6764870000000 -73.9589060000000,1342,Tuesday,The Fighting Zamirs,Residential Building (Apartment / Condo),Residence,-1.0,Clear,11062,390
40.7068711159023 -74.0098401729577,471,Wednesday,Trump Building,Building,Professional & Other Places,-1.0,Clouds,11062,390
40.7067914193743 -74.0098860796909,471,Wednesday,"The Harry Fox Agency, Inc.",Office,Professional & Other Places,-1.0,Clouds,11062,390
40.6764870000000 -73.9589060000000,1344,Wednesday,The Fighting Zamirs,Residential Building (Apartment / Condo),Residence,-1.0,Clear,11062,390
40.7068711159023 -74.0098401729577,461,Thursday,Trump Building,Building,Professional & Other Places,-1.0,Clear,11062,390
40.7067914193743 -74.0098860796909,463,Thursday,"The Harry Fox Agency, Inc.",Office,Professional & Other Places,-1.0,Clear,11062,390
40.7052691601325 -74.0133692209169,1077,Thursday,City College (CWE),University,College & University,-1.0,Clear,11062,390
40.7067914193743 -74.0098860796909,456,Friday,"The Harry Fox Agency, Inc.",Office,Professional & Other Places,-1.0,Clear,11062,390
40.6897308107257 -73.9926932379005,782,Friday,Trader Joe's,Grocery Store,Shop & Service,8.8,Rain,11062,390
40.6736730204302 -73.9701318740845,748,Saturday,Grand Army Plaza,Plaza,Outdoors & Recreation,9.4,Clouds,11062,390
40.6725663638956 -73.9688444137573,753,Saturday,Brooklyn Public Library (Central Library),Library,Professional & Other Places,-1.0,Clouds,11062,390
40.7082260000000 -74.0049740000000,178,Sunday,Ryan Maguire's Ale House,Bar,Nightlife Spot,7.4,Clouds,11062,390
40.6764870000000 -73.9589060000000,1433,Sunday,The Fighting Zamirs,Residential Building (Apartment / Condo),Residence,-1.0,Rain,11062,390
40.7068711159023 -74.0098401729577,519,Monday,Trump Building,Building,Professional & Other Places,-1.0,Clouds,11064,390
